No;"Jenis Faskes";"Kode Sarana / Faskes";"Kode SatuSehat Kemenkes";"Nama Fasilitas Kesehatan";"Kategori / Subjenis";"Alamat Lengkap";"Kode Provinsi";"Nama Provinsi";"Kode Kab/Kota";"Nama Kab/Kota";"Kode Kecamatan";"Nama Kecamatan";Latitude;Longitude;"No Telepon";Email;Website;"Status Operasional";"Status Aktif"
454;Puskesmas;53190200029;1000051205;RUNUS;"Puskesmas Non Perawatan";"Runus, RT 001/RW 001, Desa Langgasai, Kecamatan Elar Selatan, Kabupaten Manggarai Timur";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531909;"Elar Selatan";-8.61878;120.82513;8123718003;pkmrunus@gmail.com;;Operasional;Aktif
455;Puskesmas;53190200003;1000051176;SITA;"Puskesmas Non Perawatan";"Sita, Desa Sita, Kec. Rana Mese";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531907;"Rana Mese";-8.74055;120.57328;085237096356;pkm.sita18@gmail.com;;Operasional;Aktif
456;Puskesmas;53190200002;1000050990;TILIR;"Puskesmas Perawatan (Rawat Inap)";"Ds. Benteng Riwu, Kec. Borong";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531901;Borong;-8.64983;120.64161;082147198365;uptdpkmtilir@gmail.com;;Operasional;Aktif
457;Puskesmas;53190200006;1000051138;"WAE LENGGA";"Puskesmas Perawatan (Rawat Inap)";"Kelurahan Watu Nggene Kec. Kota Komba";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531906;"Kota Komba";-8.83842;120.77264;082147078221;uptdpuskesmaswaelengga@gmail.com;;Operasional;Aktif
458;Puskesmas;53190200025;1000051126;"WAE NENDA";"Puskesmas Non Perawatan";"Desa Golo Lembur Kec. Lamba Leda";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531903;"Lamba Leda";-8.45293;120.6202;085239388321;Puskesmaswaenendabok@gmail.com;;Operasional;Aktif
459;Puskesmas;53190200015;1000051255;"WATU NGGONG";"Puskesmas Perawatan (Rawat Inap)";"Desa Satar Nawang, Kecamatan Congkar";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531912;Congkar;-8.51901;120.6946;081239517935;pkm.watunggong2018@gmail.com;;Operasional;Aktif
460;Puskesmas;53190200022;1000051164;WELENG;"Puskesmas Non Perawatan";"Weleng, Desa Nampar Tabang  Kec. Lamba Leda Utara";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531911;"Lamba Leda Utara";-8.36733;120.52784;081238368280;welengpuskesmas@gmail.com;;Operasional;Aktif
461;Puskesmas;53190200009;1000051023;WUKIR;"Puskesmas Perawatan (Rawat Inap)";"Kec. Elar Selatan";53;"Nusa Tenggara Timur";5319;"Kab. Manggarai Timur";531909;"Elar Selatan";-8.58284;120.83295;085963164452;Uptdpkmwukir2023@gmail.com;;Operasional;Aktif
462;Puskesmas;53200200006;1000133546;BOLLOU;"Puskesmas Non Perawatan";"Ds. Keduru, Kec. Sabu Timur";53;"Nusa Tenggara Timur";5320;"Kab. Sabu Raijua";532003;"Sabu Timur";-10.4936;121.96526;;jilian.penumoy@gmail.com;;Operasional;Aktif
463;Puskesmas;53200200002;1000133534;DAIEKO;"Puskesmas Non Perawatan";"Ds. Tana Jawa, Kec. Hawu Mehara";53;"Nusa Tenggara Timur";5320;"Kab. Sabu Raijua";532005;"Hawu Mehara";-10.55771;121.75841;;asamoyh@gmail.com;;Operasional;Aktif
464;Puskesmas;53200200003;1000133560;EILOGO;"Puskesmas Non Perawatan";"Kec. Sabu Liae";53;"Nusa Tenggara Timur";5320;"Kab. Sabu Raijua";532004;"Sabu Liae";-10.58773;121.88336;;eilogopuskesmas28@gmail.com;;Operasional;Aktif
465;Puskesmas;53200200005;1000133558;EIMMADEKE;"Puskesmas Non Perawatan";"Ds. Eimmadeke, Kec. Sabu Tengah";53;"Nusa Tenggara Timur";5320;"Kab. Sabu Raijua";532002;"Sabu Tengah";-10.48826;121.92773;;puskesmaseimadake@gmail.com;;Operasional;Aktif
466;Puskesmas;53200200001;1000133522;LEDEUNU;"Puskesmas Perawatan (Rawat Inap)";"Ds. Ledeunu, Kec. Raijua";53;"Nusa Tenggara Timur";5320;"Kab. Sabu Raijua";532006;Raijua;-10.6077;121.60845;;pkmledeunu7@gmail.com;;Operasional;Aktif
467;Puskesmas;53200200004;1000133510;SEBA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Raeloro, Kec. Sabu Barat";53;"Nusa Tenggara Timur";5320;"Kab. Sabu Raijua";532001;"Sabu Barat";-10.50015;121.8523;;pkmseba@gmail.com;;Operasional;Aktif
468;Puskesmas;53210200017;1000109806;ALAS;"Puskesmas Non Perawatan";"Kec. Kobalima Timur";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532110;"Kobalima Timur";-9.40314;125.02566;;alaspuskesmas@gmail.com;;Operasional;Aktif
469;Puskesmas;53210200018;1000109868;ALKANI;"Puskesmas Non Perawatan";"Ds. Alkani Kec. Wewiku";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532103;Wewiku;-6.23857;106.79197;;puskesmasalkani2022@gmail.com;;Operasional;Aktif
470;Puskesmas;53210200019;1000109820;BABULU;"Puskesmas Non Perawatan";"Ds. Babulu Kec. Kobalima";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532111;Kobalima;-6.23846;106.79416;;pkmbabulu007@gmail.com;;Operasional;Aktif
471;Puskesmas;53210200020;53210200020;BANI-BANI;"Puskesmas Non Perawatan";"Ds. Bani-bani Kec. Iokufeu";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532106;"Io Kufeu";-9.5345111;124.7712055;;banibanipusk@gmail.com;;Operasional;Aktif
472;Puskesmas;53210200002;1000109882;BESIKAMA;"Puskesmas Non Perawatan";"Ds. Besikama, Kec. Malaka Barat";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532102;"Malaka Barat";-9.64664;124.91361;;puskesmasbesikama6@gmail.com;;Operasional;Aktif
473;Puskesmas;53210200010;1000109947;BETUN;"Puskesmas Non Perawatan";"Jl. Kateri Ds. Wehali, Kec. Malaka Tengah";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532101;"Malaka Tengah";-9.56738;124.90131;;pkmbetun@gmail.com;;Operasional;Aktif
474;Puskesmas;53210200004;1000109789;BIUDUKFOHO;"Puskesmas Perawatan (Rawat Inap)";"Kec. Rinhat";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532105;Rinhat;-9.60869;124.7417;;pkmbifo@gmail.com;;Operasional;Aktif
475;Puskesmas;53210200011;1000109818;FAHILUKA;"Puskesmas Non Perawatan";"Kec. Malaka Tengah";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532101;"Malaka Tengah";-9.60279;124.95034;;Pkmfahiluka23@gmail.com;;Operasional;Aktif
476;Puskesmas;53210200009;1000109765;KAPUTU;"Puskesmas Perawatan (Rawat Inap)";"Kec. Sasitamean";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532107;Sasitamean;-9.47089;124.83699;;puskesmaskaputu194@gmail.com;;Operasional;Aktif
477;Puskesmas;53210200016;1000109791;NAMFALUS;"Puskesmas Perawatan (Rawat Inap)";"Kec. Kobalima";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532111;Kobalima;-9.51987;124.95944;;pkmnamfalus@gmail.com;;Operasional;Aktif
478;Puskesmas;53210200013;1000109832;NUROBO;"Puskesmas Non Perawatan";"Kec. Laenmanen";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532108;Laenmanen;-9.42718;124.86345;;puskesmasnurobo2001@gmail.com;;Operasional;Aktif
479;Puskesmas;53210200005;1000109870;OEMURAK;"Puskesmas Non Perawatan";"Kec. Rinhat";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532105;Rinhat;-9.56966;124.73446;;puskesmasoekmurak12@gmail.com;;Operasional;Aktif
480;Puskesmas;53210200012;1000109959;SARINA;"Puskesmas Non Perawatan";"Kec. Botin Leobele";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532112;"Botin Leobele";-9.49584;124.89045;;pkmsarina@gmail.com;;Operasional;Aktif
481;Puskesmas;53210200015;1000109856;SEON;"Puskesmas Non Perawatan";"Kec. Malaka Timur";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532109;"Malaka Timur";-9.46011;124.93948;;sehatseon2022@gmail.com;;Operasional;Aktif
482;Puskesmas;53210200006;1000109909;TAFULI;"Puskesmas Non Perawatan";"Kec. Rinhat";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532105;Rinhat;-9.59568;124.67394;;pusk.tafuli@gmail.com;;Operasional;Aktif
483;Puskesmas;53210200008;1000109894;TUNABESI;"Puskesmas Non Perawatan";"Kec. Io Kufeu";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532106;"Io Kufeu";-9.48745;124.7836;;pkmtunabesi@gmail.com;;Operasional;Aktif
484;Puskesmas;53210200014;1000109923;UABAU;"Puskesmas Non Perawatan";"Kec. Laenmanen";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532108;Laenmanen;-9.44298;124.83134;;puskesmasuabau4@gmail.com;;Operasional;Aktif
485;Puskesmas;53210200007;1000109911;WEKMIDAR;"Puskesmas Non Perawatan";"Kec. Rinhat";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532105;Rinhat;-9.60573;124.80619;;pkmwekmidar22@gmail.com;;Operasional;Aktif
486;Puskesmas;53210200003;1000109844;WELIMAN;"Puskesmas Non Perawatan";"Kec. Weliman";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532104;Weliman;-9.65947;124.86047;;puskesmasweliman23@gmail.com;;Operasional;Aktif
487;Puskesmas;53210200001;1000109777;WEOE;"Puskesmas Perawatan (Rawat Inap)";"Ds. Weoe, Kec. Wewiku";53;"Nusa Tenggara Timur";5321;"Kab. Malaka";532103;Wewiku;-9.69379;124.84474;;puskesmasweoe1@gmail.com;;Operasional;Aktif
488;Puskesmas;53710200001;1000055225;ALAK;"Puskesmas Perawatan (Rawat Inap)";"Jl. Sangkur Mas No.1, Kec. Alak";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537101;Alak;-10.1719;123.56726;;puskesmasalak21@gmail.com;;Operasional;Aktif
489;Puskesmas;53710200006;1000055249;BAKUNASE;"Puskesmas Perawatan (Rawat Inap)";"Jl. Kelinci No.4 Bakumase, Kec. Oebobo";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537104;Oebobo;-10.18991;123.58627;;puskesmasbakunas3@gmail.com;;Operasional;Aktif
490;Puskesmas;53710200010;1000055316;"KUPANG KOTA";"Puskesmas Non Perawatan";"Jl. Soekarno Bonipoi Klipang, Kec. Kelapa Lima";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537103;"Kelapa Lima";-10.16337;123.5811;;puskesmaskupangkotantt@gmail.com;;Operasional;Aktif
491;Puskesmas;53710200003;1000055275;MANUTAPEN;"Puskesmas Non Perawatan";"Kel, Manutapen, Kec. Alak";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537101;Alak;-10.17565;123.57966;;puskesmasmanutapen96@gmail.com;;Operasional;Aktif
492;Puskesmas;53710200002;1000055263;NAIONI;"Puskesmas Non Perawatan";"Kel. Naioni, Kec. Alak";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537101;Alak;-10.24835;123.60224;;puskesmasnaioni96@gmail.com;;Operasional;Aktif
493;Puskesmas;53710200007;1000055299;OEBOBO;"Puskesmas Non Perawatan";"Jalan Palapa, Oebobo";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537104;Oebobo;-10.1711;123.59923;;puskesmasoebobokupang@gmail.com;;Operasional;Aktif
494;Puskesmas;53710200008;1000055304;OEPOI;"Puskesmas Non Perawatan";"Jl. Thamrin No.5 Oepoi, Kec. Oebobo";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537104;Oebobo;-10.17277;123.61636;;puskesmasoepoikupang@gmail.com;;Operasional;Aktif
495;Puskesmas;53710200011;1000055287;OESAPA;"Puskesmas Non Perawatan";"Jl. Suratim RT 015 RW 006 Kelurahan Oesapa";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537103;"Kelapa Lima";-10.14783;123.66082;;puskesmas.oesapa@kupangkota.go.id;;Operasional;Aktif
496;Puskesmas;53710200009;1000055213;"PASIR PANJANG";"Puskesmas Perawatan (Rawat Inap)";"Jl. Maumere RT 23/ RW 07 Kel. Nefonaek Kec. Kota Lama";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537103;"Kelapa Lima";-10.15524;123.60489;;puskpasirpanjang@gmail.com;;Operasional;Aktif
497;Puskesmas;53710200005;1000055251;PENFUI;"Puskesmas Non Perawatan";"Jl. Taebenu, Kelurahan Penfui";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537102;Maulafa;-10.18868;123.67153;;puskesmaspenfui96@gmail.com;;Operasional;Aktif
498;Puskesmas;53710200012;1000670257;"PENKASE OELETA";"Puskesmas Non Perawatan";"Jl. Raya Penkase, Kelurahan Penkase Oeleta";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537101;Alak;-10.19128;123.55762;;puskpko@gmail.com;;Operasional;Aktif
499;Puskesmas;53710200004;1000055237;SIKUMANA;"Puskesmas Perawatan (Rawat Inap)";"Jl. Oebanik I, Kec. Maulafa";53;"Nusa Tenggara Timur";5371;"Kota Kupang";537102;Maulafa;-10.20055;123.6047;;puskesmassikumana96@gmail.com;;Operasional;Aktif
